期間指定,2013/01/01～2013/12/31
株価指数,NKY/JPY
商品名,Product,取引日,前日清算価格,始値,高値,安値,終値,当日清算価格,前日比,金利相当額,配当相当額,取引数量,建玉数量
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-05,"14,083","14,140","14,189","13,950","14,106","14,095",12,-2,,"17,097","154,982"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-06,"14,095","14,101","14,106","13,687","13,870","13,870",-225,-2,,"19,619","156,115"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-09,"13,870","14,246","14,430","14,121","14,340","14,340",470,-2,,"19,208","153,825"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-10,"14,340","14,366","14,619","14,302","14,613","14,613",273,-3,,"15,516","149,736"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-11,"14,613","14,581","14,589","14,374","14,473","14,473",-140,-11,,"11,092","150,613"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-12,"14,473","14,483","14,483","14,204","14,309","14,309",-164,-2,,"9,171","151,403"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-13,"14,309","14,373","14,456","14,230","14,393","14,407",98,,,"9,142","114,200"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-16,"14,407","14,570","14,608","14,451","14,542","14,542",135,-2,,"5,857","112,600"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-17,"14,542","14,547","14,547","14,327","14,467","14,478",-64,-2,24,"8,221","114,224"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-18,"14,478","14,472","14,794","14,410","14,775","14,775",297,-11,,"14,190","113,697"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-19,"14,775","14,769","14,949","14,586","14,846","14,841",66,-2,,"21,141","114,244"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-20,"14,841","14,891","14,891","14,694","14,714","14,726",-115,,,"12,213","113,977"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-23,"14,726","14,717","14,803","14,594","14,699","14,699",-27,-2,,"8,136","114,559"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-24,"14,699","14,684","14,843","14,623","14,749","14,749",50,-2,,"8,982","113,723"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-25,"14,749","14,754","14,785","14,578","14,628","14,618",-131,-8,"8,008","12,502","116,978"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-26,"14,618","14,595","14,864","14,419","14,836","14,836",218,-2,,"22,614","114,403"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-27,"14,836","14,831","14,848","14,590","14,628","14,628",-208,-2,,"11,502","115,117"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-30,"14,628","14,478","14,636","14,343","14,573","14,573",-55,-2,,"15,368","116,661"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-01,"14,573","14,538","14,665","14,361","14,416","14,428",-145,-2,,"16,487","118,215"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-02,"14,428","14,469","14,581","14,026","14,198","14,198",-230,-7,,"23,034","120,290"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-03,"14,198","14,134","14,223","13,983","14,077","14,096",-102,-2,,"12,581","121,989"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-04,"14,096","14,080","14,178","13,941","14,178","14,178",82,-2,,"15,543","123,389"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-07,"14,178","14,043","14,084","13,751","13,796","13,796",-382,-2,,"16,183","123,630"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-08,"13,796","13,764","13,943","13,746","13,770","13,777",-19,-2,,"15,007","124,790"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-09,"13,777","13,820","14,150","13,764","14,114","14,114",337,-10,,"14,736","124,162"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-10,"14,114","14,146","14,424","14,078","14,399","14,399",285,-2,,"13,533","123,924"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-11,"14,399","14,369","14,522","14,299","14,515","14,515",116,,,"16,089","122,814"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-14,"14,515","14,316","14,550","14,277","14,537","14,537",22,-2,,"9,848","122,093"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-15,"14,537","14,540","14,545","14,317","14,398","14,393",-144,-2,,"13,359","122,437"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-16,"14,393","14,387","14,674","14,382","14,674","14,664",271,-8,,"11,627","122,467"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-17,"14,664","14,639","14,689","14,451","14,600","14,609",-55,-2,,"16,659","122,714"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-18,"14,609","14,606","14,667","14,516","14,632","14,632",23,-2,,"10,276","122,980"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-21,"14,632","14,643","14,751","14,618","14,720","14,720",88,-2,,"11,354","121,695"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-22,"14,720","14,711","14,837","14,653","14,776","14,776",56,-2,,"13,691","121,035"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-23,"14,776","14,772","14,800","14,253","14,312","14,312",-464,-9,,"25,916","125,315"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-24,"14,312","14,351","14,516","14,277","14,422","14,422",110,-3,,"11,461","125,321"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-25,"14,422","14,447","14,458","14,094","14,212","14,212",-210,-2,,"15,519","126,671"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-28,"14,212","14,251","14,417","14,193","14,327","14,327",115,-2,,"7,864","125,892"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-29,"14,327","14,328","14,484","14,223","14,483","14,483",156,-2,,"8,676","124,996"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-30,"14,483","14,494","14,589","14,434","14,551","14,557",74,-11,,"12,189","125,774"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-10-31,"14,557","14,488","14,529","14,323","14,397","14,397",-160,-2,,"14,033","125,839"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-01,"14,397","14,419","14,419","14,130","14,321","14,321",-76,,,"16,585","127,480"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-04,"14,321","14,326","14,331","14,240","14,315","14,315",-6,-2,,"3,564","127,306"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-05,"14,315","14,318","14,319","14,120","14,180","14,169",-146,-2,,"11,904","125,168"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-06,"14,169","14,165","14,412","14,129","14,401","14,401",232,-8,,"11,162","123,336"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-07,"14,401","14,387","14,407","13,890","14,000","14,000",-401,-2,,"24,022","126,478"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-08,"14,000","14,007","14,289","13,986","14,289","14,289",289,-2,,"17,046","126,136"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-11,"14,289","14,253","14,366","14,213","14,326","14,326",37,-2,,"8,959","126,743"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-12,"14,326","14,306","14,594","14,283","14,581","14,587",261,-2,,"18,016","127,930"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-13,"14,587","14,593","14,724","14,497","14,714","14,714",127,-8,,"15,686","127,867"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-14,"14,714","14,712","15,097","14,663","15,065","15,073",359,-3,,"33,928","128,001"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-15,"15,073","15,067","15,377","15,006","15,331","15,331",258,-3,,"26,190","128,688"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-18,"15,331","15,328","15,329","15,074","15,168","15,177",-154,-3,,"19,096","128,427"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-19,"15,177","15,156","15,265","15,028","15,218","15,212",35,-3,,"16,398","128,674"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-20,"15,212","15,204","15,245","15,069","15,164","15,164",-48,-9,,"12,412","128,632"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-21,"15,164","15,172","15,574","15,154","15,548","15,548",384,-3,,"27,450","129,277"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-22,"15,548","15,556","15,599","15,309","15,550","15,550",2,-3,,"26,914","129,095"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-25,"15,550","15,516","15,634","15,465","15,497","15,506",-44,-3,,"16,771","130,344"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-26,"15,506","15,517","15,590","15,396","15,420","15,420",-86,-3,,"16,978","130,723"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-27,"15,420","15,410","15,653","15,374","15,631","15,631",211,-10,,"14,127","130,794"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-28,"15,631","15,643","15,731","15,609","15,687","15,687",56,-3,,"15,389","131,264"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-11-29,"15,687","15,704","15,744","15,509","15,691","15,691",4,-3,,"17,752","129,954"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-02,"15,691","15,700","15,850","15,586","15,750","15,737",46,-3,,"19,217","130,728"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-03,"15,737","15,761","15,807","15,439","15,542","15,542",-195,-3,,"28,117","130,743"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-04,"15,542","15,550","15,580","15,203","15,393","15,393",-149,-9,,"25,752","131,210"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-05,"15,393","15,410","15,434","15,066","15,111","15,120",-273,-2,,"18,703","131,919"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-06,"15,120","15,088","15,600","15,075","15,568","15,568",448,-3,,"22,912","130,382"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-09,"15,568","15,614","15,714","15,558","15,666","15,680",112,-3,,"15,001","130,332"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-10,"15,680","15,694","15,694","15,449","15,538","15,538",-142,-3,,"14,973","130,777"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-11,"15,538","15,545","15,567","15,319","15,344","15,353",-185,-11,,"15,496","134,111"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-12,"15,353","15,363","15,567","15,248","15,515","15,526",173,-3,,"18,108","136,325"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-13,"15,526","15,552","15,563","15,267","15,469","15,481",-45,-3,,"17,612","129,503"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-16,"15,481","15,477","15,482","15,167","15,365","15,365",-116,-3,,"18,104","130,302"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-17,"15,365","15,350","15,353","15,218","15,287","15,287",-78,-3,,"8,380","131,637"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-18,"15,287","15,267","15,903","15,263","15,884","15,884",597,-12,,"30,095","134,706"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-19,"15,884","15,898","15,919","15,756","15,811","15,801",-83,-3,,"20,488","134,432"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-20,"15,801","15,826","15,934","15,761","15,918","15,918",117,,,"15,963","134,452"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-23,"15,918","15,952","16,091","15,861","16,075","16,075",157,-3,,"12,604","134,241"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-24,"16,075","16,048","16,060","15,874","15,911","15,911",-164,-3,,"19,541","132,547"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-25,"15,911","15,893","16,136","15,854","16,132","16,132",221,-9,"1,604","13,446","133,076"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-26,"16,132","16,157","16,289","16,105","16,209","16,209",77,-22,,"20,900","129,305"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-27,"16,209","16,260","16,331","16,067","16,281","16,281",72,-3,,"19,510","128,266"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-30,"16,281","16,311","16,338","16,198","16,300","16,293",12,,,"18,087","126,056"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-12-31,"16,293","16,295","16,351","16,237","16,341","16,341",48,,,"5,768","123,761"
