期間指定,2014/01/01～2014/12/31
株価指数,NKY/JPY
商品名,Product,取引日,前日清算価格,始値,高値,安値,終値,当日清算価格,前日比,金利相当額,配当相当額,取引数量,建玉数量
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-04,"15,698","15,727","15,776","15,613","15,712","15,712",14,-3,,"16,361","125,960"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-05,"15,712","15,764","15,816","15,562","15,697","15,697",-15,-3,,"21,304","128,282"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-08,"15,697","15,698","15,796","15,657","15,787","15,787",90,-2,,"13,097","125,637"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-09,"15,787","15,806","15,833","15,636","15,673","15,665",-122,-2,,"16,929","126,522"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-10,"15,665","15,663","15,929","15,648","15,916","15,925",260,-12,,"27,321","120,000"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-11,"15,925","15,924","15,952","15,822","15,952","15,941",16,-2,,"17,028","120,934"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-12,"15,941","15,917","16,004","15,869","15,926","15,926",-15,,,"16,861","120,450"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-15,"15,926","15,829","15,927","15,809","15,911","15,911",-15,-3,,"7,482","122,210"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-16,"15,911","15,911","16,005","15,837","15,977","15,986",75,-2,27,"10,790","121,189"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-17,"15,986","15,984","16,076","15,860","16,021","16,028",42,-8,,"16,305","120,144"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-18,"16,028","16,059","16,248","15,988","16,224","16,224",196,-6,,"28,020","119,134"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-19,"16,224","16,234","16,381","16,179","16,300","16,283",59,-3,,"30,602","119,796"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-22,"16,283","16,287","16,308","16,155","16,175","16,183",-100,,,"15,255","122,316"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-23,"16,183","16,178","16,231","16,065","16,136","16,146",-37,-2,,"13,763","125,007"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-24,"16,146","16,091","16,372","16,066","16,347","16,347",201,-8,,"17,451","125,387"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-25,"16,347","16,337","16,453","16,179","16,201","16,211",-136,-3,"9,380","37,291","136,524"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-26,"16,211","16,136","16,414","16,053","16,344","16,344",133,-2,,"21,308","129,091"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-29,"16,344","16,363","16,368","16,152","16,259","16,259",-85,-2,,"16,196","130,204"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-30,"16,259","16,270","16,270","16,065","16,192","16,192",-67,-1,,"16,361","133,802"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-01,"16,192","16,182","16,244","15,824","15,837","15,847",-345,-6,,"29,921","135,882"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-02,"15,847","15,891","15,937","15,366","15,583","15,583",-264,-2,,"47,197","139,798"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-03,"15,583","15,584","15,972","15,559","15,942","15,942",359,-2,,"29,627","139,290"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-06,"15,942","15,935","15,978","15,752","15,792","15,792",-150,-2,,"18,347","140,559"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-07,"15,792","15,803","15,923","15,497","15,502","15,519",-273,-2,,"28,010","143,330"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-08,"15,519","15,532","15,729","15,450","15,694","15,694",175,-10,,"34,740","143,629"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-09,"15,694","15,698","15,748","15,250","15,296","15,296",-398,-2,,"33,437","147,090"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-10,"15,296","15,257","15,406","15,094","15,099","15,099",-197,,,"34,144","148,102"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-13,"15,099","14,965","15,165","14,803","14,808","14,808",-291,-2,,"30,012","143,886"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-14,"14,808","14,892","15,110","14,793","14,892","14,892",84,-2,,"36,717","144,467"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-15,"14,892","15,027","15,104","14,479","14,729","14,729",-163,-7,,"73,681","142,946"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-16,"14,729","14,710","14,822","14,366","14,714","14,714",-15,-2,,"52,688","142,634"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-17,"14,714","14,764","14,880","14,511","14,865","14,865",151,-2,,"28,069","144,196"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-20,"14,865","14,969","15,161","14,886","15,111","15,111",246,-2,,"28,155","142,289"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-21,"15,111","15,167","15,167","14,752","15,050","15,050",-61,-2,,"25,510","144,748"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-22,"15,050","15,054","15,274","14,992","15,104","15,110",60,-7,,"27,257","141,373"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-23,"15,110","15,144","15,459","15,054","15,341","15,341",231,-2,,"30,180","139,040"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-24,"15,341","15,365","15,436","15,224","15,422","15,422",81,-2,,"24,387","138,710"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-27,"15,422","15,430","15,445","15,253","15,327","15,327",-95,-2,,"17,570","141,173"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-28,"15,327","15,358","15,435","15,262","15,421","15,421",94,-2,,"14,139","140,697"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-29,"15,421","15,402","15,684","15,385","15,645","15,645",224,-10,,"25,439","137,430"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-30,"15,645","15,629","15,904","15,565","15,795","15,802",157,-2,,"29,452","136,288"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-10-31,"15,802","15,848","17,033","15,801","17,013","17,013","1,211",,,"82,609","123,800"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-03,"17,013","17,063","17,443","16,921","17,364","17,364",351,-2,,"38,365","123,142"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-04,"17,364","17,284","17,285","16,653","16,916","16,916",-448,-2,,"54,555","125,148"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-05,"16,916","16,856","17,119","16,777","17,053","17,053",137,-8,,"36,817","127,550"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-06,"17,053","17,057","17,100","16,732","16,941","16,941",-112,-2,,"36,157","130,067"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-07,"16,941","16,950","16,966","16,680","16,779","16,789",-152,-2,,"28,334","131,034"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-10,"16,789","16,756","16,958","16,696","16,919","16,926",137,-3,,"17,451","128,916"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-11,"16,926","16,908","17,335","16,856","17,239","17,239",313,-3,,"41,554","126,225"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-12,"17,239","17,331","17,461","17,045","17,257","17,257",18,-9,,"35,988","128,051"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-13,"17,257","17,217","17,497","17,111","17,446","17,446",189,-3,,"32,065","124,406"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-14,"17,446","17,426","17,523","17,308","17,473","17,473",27,-3,,"30,072","127,187"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-17,"17,473","17,478","17,562","16,895","17,170","17,170",-303,-3,,"47,197","131,749"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-18,"17,170","17,196","17,440","17,177","17,430","17,430",260,-3,,"30,274","128,761"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-19,"17,430","17,399","17,482","17,285","17,430","17,430",,-12,,"18,613","129,360"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-20,"17,430","17,448","17,465","17,124","17,249","17,249",-181,-3,,"25,624","133,011"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-21,"17,249","17,275","17,544","17,104","17,388","17,388",139,,,"37,055","128,211"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-24,"17,388","17,442","17,576","17,306","17,497","17,497",109,-3,,"18,909","126,664"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-25,"17,497","17,494","17,543","17,336","17,406","17,406",-91,-3,,"19,850","130,739"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-26,"17,406","17,406","17,444","17,315","17,353","17,349",-57,-9,,"10,644","132,288"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-27,"17,349","17,339","17,363","17,184","17,291","17,298",-51,-3,,"14,504","136,230"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-11-28,"17,298","17,287","17,508","17,278","17,461","17,461",163,-3,,"18,645","131,390"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-01,"17,461","17,427","17,657","17,407","17,531","17,526",65,-3,,"34,441","133,961"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-02,"17,526","17,526","17,821","17,451","17,775","17,775",249,-3,,"29,103","130,114"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-03,"17,775","17,784","17,905","17,703","17,896","17,896",121,-9,,"24,052","133,413"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-04,"17,896","17,890","17,931","17,745","17,874","17,874",-22,-3,,"31,485","135,530"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-05,"17,874","17,862","18,125","17,786","18,066","18,066",192,-3,,"31,018","134,108"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-08,"18,066","18,100","18,110","17,718","17,756","17,756",-310,-3,,"33,765","139,969"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-09,"17,756","17,782","17,924","17,336","17,660","17,660",-96,-3,,"53,111","139,556"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-10,"17,660","17,630","17,657","17,073","17,136","17,145",-515,-9,,"48,152","142,487"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-11,"17,145","17,208","17,562","17,057","17,358","17,361",216,-4,,"34,887","143,810"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-12,"17,361","17,393","17,555","17,174","17,213","17,210",-151,-3,,"33,535","146,754"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-15,"17,210","17,167","17,280","16,641","16,710","16,710",-500,-3,,"55,947","146,885"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-16,"16,710","16,757","16,915","16,469","16,598","16,601",-109,-3,,"55,694","146,765"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-17,"16,601","16,628","17,275","16,615","17,220","17,220",619,-9,,"37,842","145,420"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-18,"17,220","17,243","17,607","17,185","17,570","17,570",350,-6,,"39,636","143,085"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-19,"17,570","17,639","17,802","17,493","17,732","17,732",162,-3,,"30,838","142,728"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-22,"17,732","17,726","17,794","17,589","17,789","17,789",57,,,"21,858","142,179"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-23,"17,789","17,828","17,945","17,740","17,883","17,883",94,-3,,"23,015","139,452"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-24,"17,883","17,897","17,900","17,791","17,851","17,851",-32,-9,,"14,783","141,652"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-25,"17,851","17,849","17,900","17,736","17,793","17,793",-58,-3,"2,202","8,418","141,652"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-26,"17,793","17,778","17,956","17,741","17,926","17,926",133,-20,,"14,326","138,112"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-29,"17,926","17,930","17,965","17,522","17,744","17,744",-182,-3,,"39,866","139,753"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-30,"17,744","17,752","17,756","17,198","17,300","17,300",-444,,,"40,603","139,301"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-12-31,"17,300","17,367","17,417","17,252","17,264","17,275",-25,,,"10,225","139,036"
