期間指定,2017/01/01～2017/12/31
株価指数,NKY/JPY
商品名,Product,取引日,前日清算価格,始値,高値,安値,終値,当日清算価格,前日比,金利相当額,配当相当額,取引数量,建玉数量
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-09-12,"19,686","19,680","19,877","19,657","19,858","19,858",172,,,"27,964","220,526"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-09-13,"19,858","19,912","19,912","19,797","19,881","19,881",23,,,"14,559","219,228"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-09-14,"19,881","19,867","19,916","19,786","19,869","19,869",-12,,56,"14,428","219,112"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-09-15,"19,869","19,804","20,040","19,769","19,980","19,980",111,,,"25,193","215,604"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-09-18,"19,980","20,033","20,152","20,008","20,105","20,105",125,,,"16,761","215,204"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-09-19,"20,105","20,131","20,327","20,104","20,281","20,281",176,,,"27,752","213,466"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-09-20,"20,281","20,275","20,428","20,254","20,417","20,417",136,,,"19,675","212,971"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-09-21,"20,417","20,448","20,514","20,318","20,388","20,400",-17,,,"25,725","216,432"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-09-22,"20,400","20,404","20,429","20,252","20,346","20,336",-64,,,"19,572","216,663"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-09-25,"20,336","20,396","20,460","20,239","20,316","20,316",-20,,,"22,493","224,320"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-09-26,"20,316","20,348","20,402","20,281","20,386","20,386",70,,"13,065","18,763","231,327"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-09-27,"20,386","20,278","20,440","20,209","20,393","20,393",7,,,"35,434","220,366"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-09-28,"20,393","20,419","20,424","20,293","20,339","20,339",-54,,,"15,211","221,165"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-09-29,"20,339","20,319","20,382","20,277","20,355","20,355",16,,,"12,449","220,107"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-02,"20,355","20,403","20,481","20,355","20,466","20,466",111,,,"16,580","216,155"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-03,"20,466","20,491","20,664","20,432","20,655","20,655",189,,,"27,919","213,709"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-04,"20,655","20,650","20,695","20,588","20,656","20,656",1,,,"18,684","215,273"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-05,"20,656","20,653","20,697","20,593","20,694","20,694",38,,,"12,949","215,709"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-06,"20,694","20,700","20,765","20,630","20,669","20,669",-25,,,"19,700","214,667"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-09,"20,669","20,653","20,746","20,632","20,671","20,671",2,,,"6,111","214,249"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-10,"20,671","20,696","20,846","20,657","20,824","20,824",153,,,"23,143","215,486"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-11,"20,824","20,798","20,975","20,778","20,950","20,950",126,,,"21,575","215,531"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-12,"20,950","20,953","21,040","20,919","20,970","20,970",20,,,"20,816","217,977"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-13,"20,970","20,973","21,272","20,924","21,224","21,224",254,,,"41,726","217,213"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-16,"21,224","21,254","21,361","21,184","21,346","21,346",122,,,"23,396","219,454"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-17,"21,346","21,350","21,406","21,232","21,370","21,370",24,,,"21,680","221,444"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-18,"21,370","21,363","21,454","21,305","21,448","21,448",78,,,"21,181","220,683"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-19,"21,448","21,460","21,525","21,205","21,348","21,348",-100,,,"51,688","225,226"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-20,"21,348","21,339","21,566","21,318","21,549","21,549",201,,,"29,860","223,624"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-23,"21,549","21,740","21,842","21,609","21,619","21,619",70,,,"54,890","224,648"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-24,"21,619","21,667","21,940","21,641","21,906","21,906",287,,,"35,129","224,313"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-25,"21,906","21,895","21,938","21,589","21,701","21,701",-205,,,"53,629","235,537"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-26,"21,701","21,722","21,869","21,695","21,844","21,844",143,,,"17,156","233,600"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-27,"21,844","21,878","22,142","21,814","22,055","22,067",223,,,"40,763","230,513"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-30,"22,067","22,073","22,109","21,849","21,910","21,910",-157,,,"25,529","236,526"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-10-31,"21,910","21,900","22,231","21,842","22,221","22,221",311,,,"30,893","232,230"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-01,"22,221","22,191","22,614","22,166","22,546","22,559",338,,,"51,608","236,981"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-02,"22,559","22,490","22,593","22,369","22,559","22,559",,,,"37,562","242,816"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-03,"22,559","22,593","22,655","22,501","22,636","22,636",77,,,"20,621","241,478"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-06,"22,636","22,638","22,677","22,439","22,608","22,594",-42,,,"30,138","244,192"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-07,"22,594","22,589","23,016","22,521","22,886","22,886",292,,,"58,468","242,882"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-08,"22,886","22,842","23,005","22,768","22,950","22,950",64,,,"29,002","246,900"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-09,"22,950","23,011","23,466","22,318","22,656","22,656",-294,,,"143,480","244,237"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-10,"22,656","22,680","22,767","22,340","22,489","22,489",-167,,,"44,233","242,614"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-13,"22,489","22,559","22,659","22,117","22,406","22,406",-83,,,"48,472","243,508"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-14,"22,406","22,412","22,567","22,268","22,298","22,298",-108,,,"28,302","242,731"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-15,"22,298","22,338","22,350","21,839","22,095","22,095",-203,,,"58,119","244,375"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-16,"22,095","22,121","22,639","21,990","22,607","22,607",512,,,"46,236","242,734"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-17,"22,607","22,612","22,799","22,283","22,301","22,325",-282,,,"45,716","246,412"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-20,"22,325","22,319","22,525","22,175","22,485","22,485",160,,,"28,285","245,895"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-21,"22,485","22,487","22,690","22,413","22,681","22,666",181,,,"23,890","243,727"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-22,"22,666","22,687","22,713","22,352","22,429","22,429",-237,,,"28,094","243,816"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-23,"22,429","22,404","22,533","22,328","22,446","22,446",17,,,"12,588","245,346"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-24,"22,446","22,460","22,685","22,421","22,672","22,672",226,,,"17,927","243,297"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-27,"22,672","22,698","22,720","22,479","22,517","22,517",-155,,,"19,695","247,677"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-28,"22,517","22,549","22,680","22,437","22,634","22,654",137,,,"16,878","246,507"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-29,"22,654","22,659","22,812","22,550","22,657","22,657",3,,,"25,773","246,700"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-11-30,"22,657","22,686","22,972","22,527","22,863","22,863",206,,,"31,358","243,446"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-01,"22,863","22,915","23,025","22,415","22,720","22,720",-143,,,"52,065","245,936"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-04,"22,720","22,933","22,933","22,546","22,574","22,574",-146,,,"20,565","246,022"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-05,"22,574","22,603","22,744","22,510","22,535","22,535",-39,,,"16,622","247,568"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-06,"22,535","22,574","22,604","22,068","22,295","22,295",-240,,,"55,618","247,625"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-07,"22,295","22,356","22,689","22,318","22,655","22,639",344,,,"24,496","244,555"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-08,"22,639","22,679","22,928","22,573","22,873","22,873",234,,,"29,365","236,811"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-11,"22,873","22,944","22,994","22,809","22,963","22,963",90,,,"13,722","237,747"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-12,"22,963","22,964","23,036","22,852","22,949","22,931",-32,,,"12,878","238,567"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-13,"22,931","22,954","22,964","22,726","22,770","22,770",-161,,,"18,472","240,270"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-14,"22,770","22,800","22,856","22,611","22,641","22,641",-129,,,"16,917","243,144"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-15,"22,641","22,706","22,827","22,536","22,749","22,749",108,,,"23,174","244,086"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-18,"22,749","22,852","23,050","22,794","23,016","23,024",275,,,"25,466","237,948"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-19,"23,024","23,051","23,052","22,849","22,854","22,872",-152,,,"12,725","240,041"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-20,"22,872","22,892","23,009","22,860","22,939","22,939",67,,,"8,792","239,381"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-21,"22,939","22,925","23,027","22,784","22,930","22,930",-9,,,"13,086","239,384"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-22,"22,930","22,924","22,998","22,862","22,965","22,965",35,,,"7,623","238,309"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-25,"22,965","22,984","23,014","22,921","22,972","22,972",7,,,"5,085","238,199"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-26,"22,972","22,980","23,010","22,921","22,986","22,986",14,,"3,332","7,725","237,999"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-27,"22,986","22,925","23,018","22,909","22,968","22,968",-18,,,"7,984","236,032"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-28,"22,968","22,966","23,009","22,774","22,868","22,868",-100,,,"13,525","238,553"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2017-12-29,"22,868","22,892","22,954","22,770","22,800","22,800",-68,,,"11,466","237,114"
