期間指定,2016/01/01～2016/12/31
株価指数,NKY/JPY
商品名,Product,取引日,前日清算価格,始値,高値,安値,終値,当日清算価格,前日比,金利相当額,配当相当額,取引数量,建玉数量
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-09-09,"16,976","17,030","17,030","16,772","16,785","16,785",-191,,,"7,990","166,132"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-09-12,"16,785","16,749","16,792","16,504","16,769","16,769",-16,,,"19,592","169,140"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-09-13,"16,769","16,831","16,847","16,514","16,637","16,637",-132,,,"12,063","169,336"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-09-14,"16,637","16,668","16,714","16,429","16,496","16,496",-141,,38,"11,096","170,694"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-09-15,"16,496","16,502","16,529","16,334","16,521","16,507",11,,,"9,698","171,768"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-09-16,"16,507","16,520","16,520","16,342","16,379","16,379",-128,,,"5,764","172,467"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-09-19,"16,379","16,400","16,470","16,324","16,360","16,360",-19,,,"3,001","173,139"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-09-20,"16,360","16,400","16,572","16,368","16,460","16,460",100,,,"6,315","172,327"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-09-21,"16,460","16,466","16,849","16,343","16,625","16,612",152,,,"22,493","171,369"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-09-22,"16,612","16,600","16,935","16,554","16,877","16,877",265,,,"9,524","170,263"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-09-23,"16,877","16,823","16,887","16,646","16,688","16,688",-189,,,"10,849","171,363"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-09-26,"16,688","16,664","16,697","16,359","16,403","16,403",-285,,,"13,548","175,374"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-09-27,"16,403","16,437","16,687","16,266","16,589","16,589",186,,"11,465","18,338","178,085"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-09-28,"16,589","16,464","16,549","16,362","16,548","16,548",-41,,,"8,268","177,736"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-09-29,"16,548","16,599","16,738","16,442","16,520","16,513",-35,,,"17,988","172,807"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-09-30,"16,513","16,464","16,603","16,309","16,573","16,573",60,,,"17,575","173,565"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-03,"16,573","16,622","16,644","16,524","16,599","16,599",26,,,"6,742","169,864"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-04,"16,599","16,622","16,853","16,599","16,724","16,733",134,,,"15,343","167,883"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-05,"16,733","16,762","16,972","16,700","16,952","16,939",206,,,"11,357","166,786"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-06,"16,939","16,941","16,961","16,824","16,927","16,927",-12,,,"7,194","165,978"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-07,"16,927","16,903","16,915","16,728","16,778","16,778",-149,,,"9,136","165,763"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-10,"16,778","16,782","16,998","16,754","16,968","16,968",190,,,"6,799","165,013"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-11,"16,968","16,968","17,070","16,815","16,876","16,876",-92,,,"10,991","163,967"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-12,"16,876","16,866","16,986","16,826","16,960","16,960",84,,,"7,664","164,411"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-13,"16,960","16,934","16,975","16,643","16,773","16,773",-187,,,"14,707","167,019"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-14,"16,773","16,806","16,965","16,722","16,888","16,888",115,,,"10,835","165,332"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-17,"16,888","16,851","16,936","16,813","16,823","16,823",-65,,,"4,384","165,755"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-18,"16,823","16,851","17,012","16,831","16,957","16,957",134,,,"6,113","165,461"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-19,"16,957","16,940","17,016","16,919","16,970","16,970",13,,,"4,851","164,735"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-20,"16,970","16,974","17,291","16,951","17,251","17,251",281,,,"16,391","163,839"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-21,"17,251","17,264","17,298","17,111","17,235","17,235",-16,,,"8,228","163,493"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-24,"17,235","17,255","17,364","17,163","17,330","17,330",95,,,"9,478","163,528"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-25,"17,330","17,342","17,435","17,308","17,334","17,334",4,,,"9,366","165,288"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-26,"17,334","17,325","17,391","17,266","17,364","17,364",30,,,"6,520","165,446"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-27,"17,364","17,358","17,494","17,273","17,443","17,443",79,,,"11,201","165,397"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-28,"17,443","17,457","17,494","17,326","17,390","17,390",-53,,,"10,152","165,401"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-10-31,"17,390","17,356","17,461","17,322","17,385","17,385",-5,,,"5,938","165,002"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-01,"17,385","17,396","17,487","17,142","17,247","17,247",-138,,,"14,160","165,729"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-02,"17,247","17,231","17,292","16,948","17,013","17,013",-234,,,"16,729","167,885"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-03,"17,013","17,112","17,136","16,914","16,972","16,972",-41,,,"9,027","168,632"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-04,"16,972","17,022","17,027","16,801","16,861","16,848",-124,,,"12,120","169,248"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-07,"16,848","17,201","17,290","17,056","17,285","17,285",437,,,"13,896","169,981"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-08,"17,285","17,301","17,384","17,111","17,315","17,315",30,,,"13,850","170,368"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-09,"17,315","17,387","17,435","16,097","17,196","17,196",-119,,,"81,305","170,518"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-10,"17,196","17,253","17,566","17,106","17,488","17,475",279,,,"26,349","165,890"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-11,"17,475","17,535","17,612","17,265","17,432","17,432",-43,,,"14,218","165,141"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-14,"17,432","17,477","17,750","17,447","17,710","17,710",278,,,"13,734","164,416"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-15,"17,710","17,698","17,889","17,600","17,874","17,874",164,,,"10,587","163,859"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-16,"17,874","17,882","17,947","17,768","17,773","17,773",-101,,,"12,531","164,669"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-17,"17,773","17,771","18,113","17,740","18,095","18,095",322,,,"12,960","163,993"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-18,"18,095","18,112","18,116","17,911","18,025","18,025",-70,,,"9,556","165,255"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-21,"18,025","18,054","18,161","17,994","18,130","18,130",105,,,"7,090","164,569"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-22,"18,130","18,067","18,253","18,036","18,228","18,210",80,,,"12,127","163,640"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-23,"18,210","18,219","18,461","18,135","18,420","18,434",224,,,"8,615","164,546"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-24,"18,434","18,415","18,463","18,305","18,410","18,410",-24,,,"7,856","164,673"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-25,"18,410","18,422","18,484","18,257","18,377","18,377",-33,,,"11,388","166,025"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-28,"18,377","18,364","18,373","18,196","18,282","18,282",-95,,,"8,693","165,745"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-29,"18,282","18,252","18,454","18,215","18,337","18,337",55,,,"7,927","165,250"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-11-30,"18,337","18,369","18,661","18,268","18,616","18,616",279,,,"13,241","165,613"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-01,"18,616","18,590","18,748","18,378","18,419","18,419",-197,,,"16,945","165,804"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-02,"18,419","18,460","18,476","18,236","18,365","18,365",-54,,,"9,308","166,765"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-05,"18,365","18,291","18,575","18,211","18,416","18,398",33,,,"12,156","167,405"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-06,"18,398","18,445","18,492","18,303","18,443","18,443",45,,,"7,469","167,629"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-07,"18,443","18,443","18,674","18,399","18,632","18,632",189,,,"9,174","166,804"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-08,"18,632","18,656","18,913","18,592","18,838","18,838",206,,,"17,496","167,908"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-09,"18,838","18,844","19,233","18,800","19,212","19,212",374,,,"22,101","168,154"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-12,"19,212","19,262","19,282","19,052","19,086","19,097",-115,,,"20,569","169,401"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-13,"19,097","19,073","19,347","19,052","19,292","19,305",208,,,"13,804","167,033"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-14,"19,305","19,302","19,465","19,149","19,350","19,350",45,,,"15,739","168,884"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-15,"19,350","19,350","19,542","19,161","19,483","19,483",133,,,"26,375","168,433"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-16,"19,483","19,472","19,482","19,268","19,336","19,336",-147,,,"15,296","171,632"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-19,"19,336","19,354","19,457","19,301","19,393","19,393",57,,,"12,198","171,808"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-20,"19,393","19,398","19,659","19,359","19,574","19,574",181,,,"17,576","171,530"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-21,"19,574","19,582","19,602","19,372","19,457","19,457",-117,,,"18,811","177,011"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-22,"19,457","19,461","19,461","19,323","19,411","19,423",-34,,,"9,825","176,582"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-23,"19,423","19,475","19,482","19,390","19,440","19,440",17,,,"2,910","176,613"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-26,"19,440","19,409","19,437","19,388","19,406","19,406",-34,,,"3,690","177,692"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-27,"19,406","19,419","19,486","19,362","19,423","19,423",17,,"2,768","8,682","177,476"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-28,"19,423","19,418","19,491","19,307","19,337","19,337",-86,,,"12,227","174,560"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-29,"19,337","19,346","19,346","18,928","19,024","19,024",-313,,,"34,690","173,527"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2016-12-30,"19,024","19,049","19,187","18,976","19,046","19,046",22,,,"17,051","172,940"
