期間指定,2015/01/01～2015/12/31
株価指数,NKY/JPY
商品名,Product,取引日,前日清算価格,始値,高値,安値,終値,当日清算価格,前日比,金利相当額,配当相当額,取引数量,建玉数量
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-04,"18,234","18,291","18,326","17,518","17,606","17,606",-628,-3,,"55,925","157,987"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-07,"17,606","17,693","18,021","17,471","17,874","17,856",250,-3,,"36,512","156,156"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-08,"17,856","17,912","18,069","17,387","18,042","18,042",186,-3,,"38,417","153,834"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-09,"18,042","18,002","18,752","17,978","18,206","18,206",164,-11,,"40,088","151,063"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-10,"18,206","18,204","18,405","17,948","18,203","18,208",2,-3,,"35,380","151,658"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-11,"18,208","18,227","18,356","18,018","18,169","18,184",-24,-3,,"22,033","153,894"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-14,"18,184","18,275","18,393","17,868","17,995","17,995",-189,-3,,"28,119","155,287"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-15,"17,995","18,073","18,323","17,818","18,238","18,238",243,-3,39,"30,689","154,187"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-16,"18,238","18,258","18,488","18,084","18,435","18,445",207,-27,,"19,977","151,959"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-17,"18,445","18,452","18,663","18,261","18,303","18,293",-152,-3,,"25,826","152,519"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-18,"18,293","18,344","18,354","17,771","17,833","17,833",-460,,,"31,803","156,389"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-21,"17,833","17,899","18,128","17,765","18,029","18,040",207,,,"15,126","156,586"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-22,"18,040","18,081","18,123","17,523","17,696","17,666",-374,,,"26,254","159,179"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-23,"17,666","17,632","17,841","17,442","17,702","17,702",36,-11,,"23,346","159,420"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-24,"17,702","17,747","17,819","17,170","17,539","17,539",-163,-3,,"30,517","160,117"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-25,"17,539","17,589","18,129","17,467","17,895","17,889",350,-3,"11,745","40,843","158,645"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-28,"17,889","17,796","17,869","17,273","17,342","17,342",-547,-3,,"25,761","162,480"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-29,"17,342","17,379","17,400","16,888","17,166","17,166",-176,-3,,"44,795","164,701"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-09-30,"17,166","17,236","17,537","17,173","17,514","17,526",360,-1,,"20,534","162,363"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-01,"17,526","17,492","17,845","17,385","17,619","17,625",99,-3,,"28,900","161,462"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-02,"17,625","17,607","17,864","17,243","17,864","17,864",239,-3,,"40,342","159,857"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-05,"17,864","17,887","18,428","17,861","18,371","18,371",507,-3,,"31,999","157,409"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-06,"18,371","18,320","18,368","18,048","18,188","18,192",-179,-3,,"24,297","157,742"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-07,"18,192","18,168","18,458","17,985","18,362","18,360",168,-15,,"37,287","159,026"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-08,"18,360","18,336","18,404","18,020","18,278","18,278",-82,-3,,"21,205","160,809"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-09,"18,278","18,273","18,456","18,181","18,328","18,328",50,,,"20,997","159,348"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-12,"18,328","18,287","18,429","18,206","18,346","18,346",18,-3,,"8,637","159,831"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-13,"18,346","18,336","18,364","18,078","18,120","18,109",-237,-3,,"13,437","161,732"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-14,"18,109","18,106","18,136","17,660","17,714","17,714",-395,-11,,"22,862","163,407"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-15,"17,714","17,766","18,249","17,747","18,219","18,219",505,-3,,"20,964","162,299"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-16,"18,219","18,249","18,395","18,233","18,364","18,356",137,-3,,"16,885","160,124"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-19,"18,356","18,331","18,331","18,079","18,276","18,273",-83,-3,,"19,465","161,307"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-20,"18,273","18,250","18,271","18,148","18,217","18,217",-56,-3,,"9,836","161,329"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-21,"18,217","18,192","18,607","18,167","18,477","18,477",260,-11,,"29,952","156,961"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-22,"18,477","18,458","18,881","18,373","18,822","18,828",351,-3,,"30,511","154,778"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-23,"18,828","18,901","19,185","18,755","19,145","19,140",312,-4,,"40,653","155,022"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-26,"19,140","19,110","19,129","18,877","18,990","18,990",-150,-3,,"18,997","154,613"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-27,"18,990","19,005","19,008","18,759","18,828","18,836",-154,-3,,"17,302","156,471"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-28,"18,836","18,837","19,172","18,819","19,161","19,161",325,-11,,"24,797","155,389"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-29,"19,161","19,137","19,141","18,814","18,944","18,937",-224,-7,,"22,916","156,097"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-10-30,"18,937","18,934","19,215","18,719","18,850","18,850",-87,-3,,"43,026","156,011"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-02,"18,850","18,844","19,016","18,644","18,999","18,999",149,,,"25,724","159,414"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-03,"18,999","18,977","19,113","18,916","19,018","19,018",19,-3,,"17,947","156,840"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-04,"19,018","19,016","19,180","18,878","19,060","19,060",42,-13,,"30,319","155,186"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-05,"19,060","19,029","19,346","18,998","19,234","19,237",177,-4,,"35,934","154,940"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-06,"19,237","19,222","19,493","19,168","19,483","19,479",242,-4,,"34,816","155,604"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-09,"19,479","19,448","19,696","19,349","19,449","19,446",-33,-4,,"33,248","155,546"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-10,"19,446","19,423","19,771","19,416","19,692","19,697",251,-4,,"34,257","155,305"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-11,"19,697","19,646","19,785","19,602","19,691","19,696",-1,-12,,"21,643","156,075"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-12,"19,696","19,653","19,730","19,437","19,457","19,457",-239,-4,,"26,361","156,462"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-13,"19,457","19,466","19,634","19,389","19,413","19,413",-44,-4,,"27,052","157,338"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-16,"19,413","19,337","19,703","19,231","19,702","19,702",289,-4,,"32,380","158,267"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-17,"19,702","19,661","19,884","19,629","19,803","19,803",101,-4,,"24,108","159,218"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-18,"19,803","19,793","19,958","19,649","19,942","19,942",139,-18,,"24,867","158,422"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-19,"19,942","19,907","19,967","19,764","19,841","19,841",-101,-4,,"27,673","158,313"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-20,"19,841","19,841","19,951","19,721","19,922","19,922",81,,,"19,588","157,886"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-23,"19,922","20,002","20,031","19,805","19,864","19,864",-58,-4,,"17,780","157,892"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-24,"19,864","19,878","19,988","19,768","19,919","19,925",61,-4,,"18,691","157,964"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-25,"19,925","19,890","19,938","19,793","19,908","19,908",-17,-12,,"12,077","157,027"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-26,"19,908","19,929","20,010","19,918","19,998","19,998",90,-4,,"13,799","157,215"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-27,"19,998","20,010","20,010","19,788","19,886","19,886",-112,-4,,"17,002","157,664"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-11-30,"19,886","19,881","19,899","19,715","19,795","19,777",-109,-4,,"17,589","157,874"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-01,"19,777","19,839","20,026","19,813","19,997","19,997",220,-4,,"20,627","155,908"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-02,"19,997","19,982","20,002","19,792","19,843","19,836",-161,-12,,"13,403","156,861"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-03,"19,836","19,878","19,982","19,431","19,539","19,535",-301,-4,,"33,475","161,226"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-04,"19,535","19,578","19,769","19,403","19,744","19,744",209,-4,,"27,547","162,909"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-07,"19,744","19,725","19,834","19,642","19,746","19,746",2,-4,,"16,431","161,838"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-08,"19,746","19,741","19,786","19,259","19,424","19,418",-328,-4,,"33,877","165,986"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-09,"19,418","19,401","19,490","18,879","18,986","18,980",-438,-11,,"35,274","168,275"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-10,"18,980","19,022","19,173","18,985","19,074","19,067",87,-4,,"25,329","165,268"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-11,"19,067","19,102","19,294","18,623","18,709","18,709",-358,-3,,"46,454","167,141"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-14,"18,709","18,758","18,989","18,541","18,835","18,841",132,-3,,"41,199","167,311"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-15,"18,841","18,850","18,967","18,525","18,875","18,875",34,-3,,"32,454","166,489"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-16,"18,875","18,930","19,414","18,875","19,356","19,363",488,-12,,"35,104","166,298"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-17,"19,363","19,381","19,552","19,310","19,315","19,315",-48,-4,,"32,333","165,293"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-18,"19,315","19,275","19,904","18,787","18,802","18,802",-513,-7,,"58,283","168,537"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-21,"18,802","18,850","18,993","18,647","18,883","18,874",72,-3,,"23,054","168,031"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-22,"18,874","18,923","18,953","18,707","18,911","18,911",37,,,"15,423","167,721"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-23,"18,911","18,929","19,122","18,846","19,096","19,096",185,-11,,"12,783","166,666"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-24,"19,096","19,092","19,112","18,734","18,833","18,833",-263,-4,,"15,468","167,185"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-25,"18,833","18,839","18,882","18,748","18,768","18,768",-65,-3,"2,640","4,838","166,174"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-28,"18,768","18,837","18,955","18,763","18,865","18,865",97,-18,,"13,798","163,880"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-29,"18,865","18,888","19,150","18,782","19,083","19,083",218,-3,,"16,606","161,222"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-30,"19,083","19,107","19,112","18,927","18,974","18,963",-120,,,"9,758","159,463"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2015-12-31,"18,963","18,922","18,935","18,731","18,749","18,749",-214,-1,,"8,800","159,146"
